network_provider,asn,domain,route,type,server_info_id
6,6,1,6,isp,8708
6,6,1,6,isp,8709
6,6,1,6,isp,8739
6,6,1,6,isp,8740
6,6,1,6,isp,8741
6,6,1,6,isp,8777
6,6,1,6,isp,8789
6,6,1,6,isp,8790
6,6,1,6,isp,8791
6,6,1,6,isp,8799
6,6,1,6,isp,8823
6,6,1,6,isp,8835
6,6,1,6,isp,8836
6,6,1,6,isp,8837
6,6,1,6,isp,8841
6,6,1,6,isp,8842
6,6,1,6,isp,8844
6,6,1,6,isp,8846
6,6,1,6,isp,8868
6,6,1,6,isp,8883
6,6,1,6,isp,8884
6,6,1,6,isp,8885
6,6,1,6,isp,8889
6,6,1,6,isp,8890
6,6,1,6,isp,8891
6,6,1,6,isp,8904
6,6,1,6,isp,8950
6,6,1,6,isp,8951
6,6,1,6,isp,8952
6,6,1,6,isp,8953
6,6,1,6,isp,8954
6,6,1,6,isp,8955
6,6,1,6,isp,8956
6,6,1,6,isp,8957
6,6,1,6,isp,8958
6,6,1,6,isp,8959
6,6,1,6,isp,8965
6,6,1,6,isp,8966
6,6,1,6,isp,8967
6,6,1,6,isp,8968
6,6,1,6,isp,8973
6,6,1,6,isp,8974
6,6,1,6,isp,8975
6,6,1,6,isp,8999
6,6,1,6,isp,9022
6,6,1,6,isp,9023
6,6,1,6,isp,9024
6,6,1,6,isp,9030
6,6,1,6,isp,9040
6,6,1,6,isp,9045
6,6,1,6,isp,9046
6,6,1,6,isp,9048
6,6,1,6,isp,9053
6,6,1,6,isp,9054
6,6,1,6,isp,9055
6,6,1,6,isp,9063
6,6,1,6,isp,9068
6,6,1,6,isp,9069
6,6,1,6,isp,9070
6,6,1,6,isp,9071
6,6,1,6,isp,9126
6,6,1,6,isp,9131
6,6,1,6,isp,9151
6,6,1,6,isp,9162
6,6,1,6,isp,9163
6,6,1,6,isp,9164
6,6,1,6,isp,9165
6,6,1,6,isp,9169
6,6,1,6,isp,9184
6,6,1,6,isp,9185
6,6,1,6,isp,9186
6,6,1,6,isp,9190
6,6,1,6,isp,9191
6,6,1,6,isp,9192
6,6,1,6,isp,9201
6,6,1,6,isp,9202
6,6,1,6,isp,9203
6,6,1,6,isp,9221
6,6,1,6,isp,9239
6,6,1,6,isp,9240
6,6,1,6,isp,9241
6,6,1,6,isp,9242
6,6,1,6,isp,9246
6,6,1,6,isp,9259
6,6,1,6,isp,9275
6,6,1,6,isp,9276
6,6,1,6,isp,9277
6,6,1,6,isp,9278
6,6,1,6,isp,9282
6,6,1,6,isp,9283
6,6,1,6,isp,9284
6,6,1,6,isp,9285
6,6,1,6,isp,9300
6,6,1,6,isp,9301
6,6,1,6,isp,9302
6,6,1,6,isp,9337
6,6,1,6,isp,9355
6,6,1,6,isp,9356
6,6,1,6,isp,9357
6,6,1,6,isp,9358
6,6,1,6,isp,9368
6,6,1,6,isp,9374
6,6,1,6,isp,9377
6,6,1,6,isp,9378
6,6,1,6,isp,9379
6,6,1,6,isp,9398
6,6,1,6,isp,9399
6,6,1,6,isp,9400
6,6,1,6,isp,9401
6,6,1,6,isp,9402
6,6,1,6,isp,9403
6,6,1,6,isp,9409
6,6,1,6,isp,9492
6,6,1,6,isp,9501
6,6,1,6,isp,9514
6,6,1,6,isp,9515
6,6,1,6,isp,9516
6,6,1,6,isp,9521
6,6,1,6,isp,9549
6,6,1,6,isp,9550
6,6,1,6,isp,9551
6,6,1,6,isp,9587
6,6,1,6,isp,9588
6,6,1,6,isp,9589
6,6,1,6,isp,9598
6,6,1,6,isp,9600
6,6,1,6,isp,9601
6,6,1,6,isp,9602
6,6,1,6,isp,9633
6,6,1,6,isp,9662
6,6,1,6,isp,9666
6,6,1,6,isp,9704
6,6,1,6,isp,9705
6,6,1,6,isp,9706
6,6,1,6,isp,9712
6,6,1,6,isp,9713
6,6,1,6,isp,9714
6,6,1,6,isp,9728
6,6,1,6,isp,9729
6,6,1,6,isp,9730
6,6,1,6,isp,9746
6,6,1,6,isp,9780
6,6,1,6,isp,9781
6,6,1,6,isp,9782
6,6,1,6,isp,9810
6,6,1,6,isp,9813
6,6,1,6,isp,9814
6,6,1,6,isp,9815
6,6,1,6,isp,9836
6,6,1,6,isp,9858
6,6,1,6,isp,9910
6,6,1,6,isp,9911
6,6,1,6,isp,9912
6,6,1,6,isp,9921
6,6,1,6,isp,9922
6,6,1,6,isp,9923
6,6,1,6,isp,9924
6,6,1,6,isp,9940
6,6,1,6,isp,9946
6,6,1,6,isp,9947
6,6,1,6,isp,9948
6,6,1,6,isp,9949
6,6,1,6,isp,9966
6,6,1,6,isp,10000
6,6,1,6,isp,10026
6,6,1,6,isp,10027
6,6,1,6,isp,10028
6,6,1,6,isp,10034
6,6,1,6,isp,10036
6,6,1,6,isp,10037
6,6,1,6,isp,10038
6,6,1,6,isp,10039
6,6,1,6,isp,10045
6,6,1,6,isp,10046
6,6,1,6,isp,10047
6,6,1,6,isp,10049
6,6,1,6,isp,10050
6,6,1,6,isp,10051
6,6,1,6,isp,10052
6,6,1,6,isp,10053
6,6,1,6,isp,10054
6,6,1,6,isp,10063
6,6,1,6,isp,10064
6,6,1,6,isp,10065
6,6,1,6,isp,10070
6,6,1,6,isp,10071
6,6,1,6,isp,10072
6,6,1,6,isp,10113
6,6,1,6,isp,10129
6,6,1,6,isp,10131
6,6,1,6,isp,10132
6,6,1,6,isp,10133
6,6,1,6,isp,10139
6,6,1,6,isp,10140
6,6,1,6,isp,10141
6,6,1,6,isp,10153
6,6,1,6,isp,10215
6,6,1,6,isp,10227
6,6,1,6,isp,10228
6,6,1,6,isp,10229
6,6,1,6,isp,10230
6,6,1,6,isp,10235
6,6,1,6,isp,10236
6,6,1,6,isp,10237
6,6,1,6,isp,10246
6,6,1,6,isp,10251
6,6,1,6,isp,10274
6,6,1,6,isp,10275
6,6,1,6,isp,10276
6,6,1,6,isp,10282
6,6,1,6,isp,10283
6,6,1,6,isp,10284
6,6,1,6,isp,10311
6,6,1,6,isp,10312
6,6,1,6,isp,10313
6,6,1,6,isp,10314
6,6,1,6,isp,10319
6,6,1,6,isp,10334
6,6,1,6,isp,10335
6,6,1,6,isp,10336
6,6,1,6,isp,10379
6,6,1,6,isp,10380
6,6,1,6,isp,10381
6,6,1,6,isp,10394
6,6,1,6,isp,10395
6,6,1,6,isp,10396
6,6,1,6,isp,10402
6,6,1,6,isp,10427
6,6,1,6,isp,10428
6,6,1,6,isp,10429
6,6,1,6,isp,10460
6,6,1,6,isp,10516
6,6,1,6,isp,10529
6,6,1,6,isp,10530
6,6,1,6,isp,10531
6,6,1,6,isp,10636
6,6,1,6,isp,10640
6,6,1,6,isp,10641
6,6,1,6,isp,10642
6,6,1,6,isp,10661
6,6,1,6,isp,10662
6,6,1,6,isp,10663
6,6,1,6,isp,10665
6,6,1,6,isp,10666
6,6,1,6,isp,10667
6,6,1,6,isp,10691
6,6,1,6,isp,10707
6,6,1,6,isp,10708
6,6,1,6,isp,10709
6,6,1,6,isp,10805
6,6,1,6,isp,10806
6,6,1,6,isp,10807
6,6,1,6,isp,10821
6,6,1,6,isp,10841
6,6,1,6,isp,10864
6,6,1,6,isp,10865
6,6,1,6,isp,10866
6,6,1,6,isp,10987
6,6,1,6,isp,11034
6,6,1,6,isp,11035
6,6,1,6,isp,11036
6,6,1,6,isp,11037
6,6,1,6,isp,11041
6,6,1,6,isp,11042
6,6,1,6,isp,11043
6,6,1,6,isp,11045
6,6,1,6,isp,11046
6,6,1,6,isp,11047
6,6,1,6,isp,11048
6,6,1,6,isp,11057
6,6,1,6,isp,11061
6,6,1,6,isp,11062
6,6,1,6,isp,11063
6,6,1,6,isp,11135
6,6,1,6,isp,11147
6,6,1,6,isp,11151
6,6,1,6,isp,11166
6,6,1,6,isp,11167
6,6,1,6,isp,11168
6,6,1,6,isp,11169
6,6,1,6,isp,11174
6,6,1,6,isp,11177
6,6,1,6,isp,11178
6,6,1,6,isp,11179
6,6,1,6,isp,11207
6,6,1,6,isp,11342
6,6,1,6,isp,11409
6,6,1,6,isp,11410
6,6,1,6,isp,11411
6,6,1,6,isp,11448
6,6,1,6,isp,11454
6,6,1,6,isp,11455
6,6,1,6,isp,11459
6,6,1,6,isp,11487
6,6,1,6,isp,11488
6,6,1,6,isp,11489
6,6,1,6,isp,11531
6,6,1,6,isp,11532
6,6,1,6,isp,11533
6,6,1,6,isp,11534
6,6,1,6,isp,11535
6,6,1,6,isp,11536
6,6,1,6,isp,11537
6,6,1,6,isp,11538
6,6,1,6,isp,11539
6,6,1,6,isp,11560
6,6,1,6,isp,11561
6,6,1,6,isp,11562
6,6,1,6,isp,11563
6,6,1,6,isp,11575
6,6,1,6,isp,11576
6,6,1,6,isp,11577
6,6,1,6,isp,11657
6,6,1,6,isp,11658
6,6,1,6,isp,11659
6,6,1,6,isp,11660
6,6,1,6,isp,11662
6,6,1,6,isp,11666
6,6,1,6,isp,11667
6,6,1,6,isp,11668
6,6,1,6,isp,11733
6,6,1,6,isp,11770
6,6,1,6,isp,11771
6,6,1,6,isp,11772
6,6,1,6,isp,11774
6,6,1,6,isp,11778
6,6,1,6,isp,11794
6,6,1,6,isp,11795
6,6,1,6,isp,11796
6,6,1,6,isp,11797
6,6,1,6,isp,11799
6,6,1,6,isp,11800
6,6,1,6,isp,11801
6,6,1,6,isp,11826
6,6,1,6,isp,11828
6,6,1,6,isp,11829
6,6,1,6,isp,11830
6,6,1,6,isp,11831
6,6,1,6,isp,11833
6,6,1,6,isp,11834
6,6,1,6,isp,11835
6,6,1,6,isp,11839
6,6,1,6,isp,11844
6,6,1,6,isp,11845
6,6,1,6,isp,11846
6,6,1,6,isp,11892
6,6,1,6,isp,11893
6,6,1,6,isp,11894
6,6,1,6,isp,11910
6,6,1,6,isp,11915
6,6,1,6,isp,11916
6,6,1,6,isp,11917
6,6,1,6,isp,11918
6,6,1,6,isp,11934
6,6,1,6,isp,11935
6,6,1,6,isp,11936
6,6,1,6,isp,11937
6,6,1,6,isp,11938
6,6,1,6,isp,11939
6,6,1,6,isp,12013
6,6,1,6,isp,12025
6,6,1,6,isp,12026
6,6,1,6,isp,12028
6,6,1,6,isp,12035
6,6,1,6,isp,12036
6,6,1,6,isp,12074
6,6,1,6,isp,12076
6,6,1,6,isp,12077
6,6,1,6,isp,12087
6,6,1,6,isp,12088
6,6,1,6,isp,12089
6,6,1,6,isp,12090
6,6,1,6,isp,12091
6,6,1,6,isp,12092
6,6,1,6,isp,12094
6,6,1,6,isp,12095
6,6,1,6,isp,12096
6,6,1,6,isp,12107
6,6,1,6,isp,12149
6,6,1,6,isp,12150
6,6,1,6,isp,12151
6,6,1,6,isp,12152
6,6,1,6,isp,12195
6,6,1,6,isp,12199
6,6,1,6,isp,12200
6,6,1,6,isp,12216
6,6,1,6,isp,12217
6,6,1,6,isp,12218
6,6,1,6,isp,12239
6,6,1,6,isp,12240
6,6,1,6,isp,12241
6,6,1,6,isp,12245
6,6,1,6,isp,12246
6,6,1,6,isp,12247
6,6,1,6,isp,12251
6,6,1,6,isp,12279
6,6,1,6,isp,12310
6,6,1,6,isp,12311
6,6,1,6,isp,12312
6,6,1,6,isp,12313
6,6,1,6,isp,12321
6,6,1,6,isp,12325
6,6,1,6,isp,12332
6,6,1,6,isp,12333
6,6,1,6,isp,12334
6,6,1,6,isp,12338
6,6,1,6,isp,12339
6,6,1,6,isp,12340
6,6,1,6,isp,12355
6,6,1,6,isp,12415
6,6,1,6,isp,12416
6,6,1,6,isp,12417
6,6,1,6,isp,12458
6,6,1,6,isp,12470
6,6,1,6,isp,12474
6,6,1,6,isp,12503
6,6,1,6,isp,12504
6,6,1,6,isp,12505
6,6,1,6,isp,12511
6,6,1,6,isp,12526
6,6,1,6,isp,12527
6,6,1,6,isp,12528
6,6,1,6,isp,12529
6,6,1,6,isp,12534
6,6,1,6,isp,12563
6,6,1,6,isp,12564
6,6,1,6,isp,12565
6,6,1,6,isp,12587
6,6,1,6,isp,12588
6,6,1,6,isp,12589
6,6,1,6,isp,12591
6,6,1,6,isp,12613
6,6,1,6,isp,12614
6,6,1,6,isp,12615
6,6,1,6,isp,12632
6,6,1,6,isp,12633
6,6,1,6,isp,12634
6,6,1,6,isp,12733
6,6,1,6,isp,12734
6,6,1,6,isp,12735
6,6,1,6,isp,12749
6,6,1,6,isp,12823
6,6,1,6,isp,12824
6,6,1,6,isp,12825
6,6,1,6,isp,12847
6,6,1,6,isp,12848
6,6,1,6,isp,12849
6,6,1,6,isp,12850
6,6,1,6,isp,12854
6,6,1,6,isp,12855
6,6,1,6,isp,12856
6,6,1,6,isp,12886
6,6,1,6,isp,12887
6,6,1,6,isp,12888
6,6,1,6,isp,12895
6,6,1,6,isp,12896
6,6,1,6,isp,12897
6,6,1,6,isp,12898
6,6,1,6,isp,12899
6,6,1,6,isp,12915
6,6,1,6,isp,12958
6,6,1,6,isp,12966
6,6,1,6,isp,12967
6,6,1,6,isp,12968
6,6,1,6,isp,13002
6,6,1,6,isp,13058
6,6,1,6,isp,13090
6,6,1,6,isp,13092
6,6,1,6,isp,13093
6,6,1,6,isp,13094
6,6,1,6,isp,13107
6,6,1,6,isp,13109
6,6,1,6,isp,13132
6,6,1,6,isp,13133
6,6,1,6,isp,13134
6,6,1,6,isp,13151
6,6,1,6,isp,13153
6,6,1,6,isp,13154
6,6,1,6,isp,13163
6,6,1,6,isp,13169
6,6,1,6,isp,13180
6,6,1,6,isp,13181
6,6,1,6,isp,13182
6,6,1,6,isp,13183
6,6,1,6,isp,13192
6,6,1,6,isp,13193
6,6,1,6,isp,13194
6,6,1,6,isp,13196
6,6,1,6,isp,13197
6,6,1,6,isp,13198
6,6,1,6,isp,13249
6,6,1,6,isp,13250
6,6,1,6,isp,13251
6,6,1,6,isp,13267
6,6,1,6,isp,13271
6,6,1,6,isp,13272
6,6,1,6,isp,13273
6,6,1,6,isp,13313
6,6,1,6,isp,13314
6,6,1,6,isp,13315
6,6,1,6,isp,13319
6,6,1,6,isp,13320
6,6,1,6,isp,13321
6,6,1,6,isp,13381
6,6,1,6,isp,13401
6,6,1,6,isp,13409
6,6,1,6,isp,13410
6,6,1,6,isp,13411
6,6,1,6,isp,13417
6,6,1,6,isp,13430
6,6,1,6,isp,13436
6,6,1,6,isp,13441
6,6,1,6,isp,13442
6,6,1,6,isp,13443
6,6,1,6,isp,13444
6,6,1,6,isp,13445
6,6,1,6,isp,13446
6,6,1,6,isp,13447
6,6,1,6,isp,13449
6,6,1,6,isp,13450
6,6,1,6,isp,13451
6,6,1,6,isp,13489
6,6,1,6,isp,13502
6,6,1,6,isp,13503
6,6,1,6,isp,13504
6,6,1,6,isp,13518
6,6,1,6,isp,13542
6,6,1,6,isp,13547
6,6,1,6,isp,13561
6,6,1,6,isp,13562
6,6,1,6,isp,13563
6,6,1,6,isp,13564
6,6,1,6,isp,13565
6,6,1,6,isp,13566
6,6,1,6,isp,13635
6,6,1,6,isp,13636
6,6,1,6,isp,13637
6,6,1,6,isp,13638
6,6,1,6,isp,13639
6,6,1,6,isp,13640
6,6,1,6,isp,13649
6,6,1,6,isp,13662
6,6,1,6,isp,13663
6,6,1,6,isp,13664
6,6,1,6,isp,13682
6,6,1,6,isp,13683
6,6,1,6,isp,13684
6,6,1,6,isp,13693
6,6,1,6,isp,13698
6,6,1,6,isp,13699
6,6,1,6,isp,13700
6,6,1,6,isp,13701
6,6,1,6,isp,13702
6,6,1,6,isp,13706
6,6,1,6,isp,13745
6,6,1,6,isp,13758
6,6,1,6,isp,13759
6,6,1,6,isp,13760
6,6,1,6,isp,13817
6,6,1,6,isp,13818
6,6,1,6,isp,13831
6,6,1,6,isp,13832
6,6,1,6,isp,13833
6,6,1,6,isp,13871
6,6,1,6,isp,13875
6,6,1,6,isp,13887
6,6,1,6,isp,13888
6,6,1,6,isp,13889
6,6,1,6,isp,13890
6,6,1,6,isp,13904
6,6,1,6,isp,13917
6,6,1,6,isp,13958
6,6,1,6,isp,13959
6,6,1,6,isp,13960
6,6,1,6,isp,13963
6,6,1,6,isp,13964
6,6,1,6,isp,13965
6,6,1,6,isp,13966
6,6,1,6,isp,13977
6,6,1,6,isp,13983
6,6,1,6,isp,13984
6,6,1,6,isp,13985
6,6,1,6,isp,14031
6,6,1,6,isp,14032
6,6,1,6,isp,14033
6,6,1,6,isp,14054
6,6,1,6,isp,14055
6,6,1,6,isp,14056
6,6,1,6,isp,14061
6,6,1,6,isp,14086
6,6,1,6,isp,14087
6,6,1,6,isp,14088
6,6,1,6,isp,14089
6,6,1,6,isp,14124
6,6,1,6,isp,14125
6,6,1,6,isp,14126
6,6,1,6,isp,14137
6,6,1,6,isp,14142
6,6,1,6,isp,14143
6,6,1,6,isp,14144
6,6,1,6,isp,14192
6,6,1,6,isp,14193
6,6,1,6,isp,14194
6,6,1,6,isp,14199
6,6,1,6,isp,14210
6,6,1,6,isp,14270
6,6,1,6,isp,14298
6,6,1,6,isp,14300
6,6,1,6,isp,14301
6,6,1,6,isp,14302
6,6,1,6,isp,14329
6,6,1,6,isp,14330
6,6,1,6,isp,14331
6,6,1,6,isp,14333
6,6,1,6,isp,14383
6,6,1,6,isp,14439
6,6,1,6,isp,14440
6,6,1,6,isp,14441
6,6,1,6,isp,14445
6,6,1,6,isp,14446
6,6,1,6,isp,14447
6,6,1,6,isp,14455
6,6,1,6,isp,14479
6,6,1,6,isp,14512
6,6,1,6,isp,14513
6,6,1,6,isp,14514
6,6,1,6,isp,14515
6,6,1,6,isp,14517
6,6,1,6,isp,14518
6,6,1,6,isp,14519
6,6,1,6,isp,14582
6,6,1,6,isp,14583
6,6,1,6,isp,14584
6,6,1,6,isp,14592
6,6,1,6,isp,14609
6,6,1,6,isp,14624
6,6,1,6,isp,14625
6,6,1,6,isp,14626
6,6,1,6,isp,14679
6,6,1,6,isp,14680
6,6,1,6,isp,14681
6,6,1,6,isp,14684
6,6,1,6,isp,14686
6,6,1,6,isp,14713
6,6,1,6,isp,14714
6,6,1,6,isp,14715
6,6,1,6,isp,14716
6,6,1,6,isp,14725
6,6,1,6,isp,14726
6,6,1,6,isp,14727
6,6,1,6,isp,14734
6,6,1,6,isp,14738
6,6,1,6,isp,14750
6,6,1,6,isp,14751
6,6,1,6,isp,14752
6,6,1,6,isp,14768
6,6,1,6,isp,14773
6,6,1,6,isp,14774
6,6,1,6,isp,14775
6,6,1,6,isp,14776
6,6,1,6,isp,14778
6,6,1,6,isp,14779
6,6,1,6,isp,14780
6,6,1,6,isp,14799
6,6,1,6,isp,14800
6,6,1,6,isp,14801
6,6,1,6,isp,14837
6,6,1,6,isp,14873
6,6,1,6,isp,14923
6,6,1,6,isp,14925
6,6,1,6,isp,14926
6,6,1,6,isp,14927
6,6,1,6,isp,14948
6,6,1,6,isp,14990
6,6,1,6,isp,14991
6,6,1,6,isp,14992
6,6,1,6,isp,15001
6,6,1,6,isp,15064
6,6,1,6,isp,15071
6,6,1,6,isp,15091
6,6,1,6,isp,15092
6,6,1,6,isp,15093
6,6,1,6,isp,15101
6,6,1,6,isp,15193
6,6,1,6,isp,15194
6,6,1,6,isp,15195
6,6,1,6,isp,15234
6,6,1,6,isp,15235
6,6,1,6,isp,15236
6,6,1,6,isp,15237
6,6,1,6,isp,15238
6,6,1,6,isp,15239
6,6,1,6,isp,15240
6,6,1,6,isp,15241
6,6,1,6,isp,15253
6,6,1,6,isp,15254
6,6,1,6,isp,15255
6,6,1,6,isp,15268
6,6,1,6,isp,15269
6,6,1,6,isp,15270
6,6,1,6,isp,15285
6,6,1,6,isp,15311
6,6,1,6,isp,15312
6,6,1,6,isp,15313
6,6,1,6,isp,15368
6,6,1,6,isp,15401
6,6,1,6,isp,15402
6,6,1,6,isp,15403
6,6,1,6,isp,15458
6,6,1,6,isp,15459
6,6,1,6,isp,15460
6,6,1,6,isp,15461
6,6,1,6,isp,15462
6,6,1,6,isp,15493
6,6,1,6,isp,15494
6,6,1,6,isp,15495
6,6,1,6,isp,15514
6,6,1,6,isp,15515
6,6,1,6,isp,15519
6,6,1,6,isp,15520
6,6,1,6,isp,15521
6,6,1,6,isp,15535
6,6,1,6,isp,15566
6,6,1,6,isp,15574
6,6,1,6,isp,15575
6,6,1,6,isp,15576
6,6,1,6,isp,15589
6,6,1,6,isp,15590
6,6,1,6,isp,15591
6,6,1,6,isp,15600
6,6,1,6,isp,15685
6,6,1,6,isp,15686
6,6,1,6,isp,15687
6,6,1,6,isp,15688
6,6,1,6,isp,15695
6,6,1,6,isp,15741
6,6,1,6,isp,15745
6,6,1,6,isp,15746
6,6,1,6,isp,15747
6,6,1,6,isp,15801
6,6,1,6,isp,15816
6,6,1,6,isp,15817
6,6,1,6,isp,15818
6,6,1,6,isp,15819
6,6,1,6,isp,15820
6,6,1,6,isp,15821
6,6,1,6,isp,15822
6,6,1,6,isp,15823
6,6,1,6,isp,15824
6,6,1,6,isp,15826
6,6,1,6,isp,15875
6,6,1,6,isp,15888
6,6,1,6,isp,15914
6,6,1,6,isp,15915
6,6,1,6,isp,15916
6,6,1,6,isp,15951
6,6,1,6,isp,15952
6,6,1,6,isp,15953
6,6,1,6,isp,15957
6,6,1,6,isp,15958
6,6,1,6,isp,15959
6,6,1,6,isp,15960
6,6,1,6,isp,15977
6,6,1,6,isp,15978
6,6,1,6,isp,15979
6,6,1,6,isp,15985
6,6,1,6,isp,15990
6,6,1,6,isp,15991
6,6,1,6,isp,15992
6,6,1,6,isp,15993
6,6,1,6,isp,16033
6,6,1,6,isp,16073
6,6,1,6,isp,16080
6,6,1,6,isp,16085
6,6,1,6,isp,16090
6,6,1,6,isp,16091
6,6,1,6,isp,16092
6,6,1,6,isp,16094
6,6,1,6,isp,16095
6,6,1,6,isp,16096
6,6,1,6,isp,16172
6,6,1,6,isp,16199
6,6,1,6,isp,16200
6,6,1,6,isp,16202
6,6,1,6,isp,16296
6,6,1,6,isp,16302
6,6,1,6,isp,16305
6,6,1,6,isp,16316
6,6,1,6,isp,16317
6,6,1,6,isp,16318
6,6,1,6,isp,16329
6,6,1,6,isp,16330
6,6,1,6,isp,16331
6,6,1,6,isp,16332
6,6,1,6,isp,16333
6,6,1,6,isp,16334
6,6,1,6,isp,16335
6,6,1,6,isp,16403
6,6,1,6,isp,16404
6,6,1,6,isp,16405
6,6,1,6,isp,16407
6,6,1,6,isp,16408
6,6,1,6,isp,16440
6,6,1,6,isp,16441
6,6,1,6,isp,16442
6,6,1,6,isp,16453
6,6,1,6,isp,16454
6,6,1,6,isp,16455
6,6,1,6,isp,16472
6,6,1,6,isp,16521
6,6,1,6,isp,16522
6,6,1,6,isp,16523
6,6,1,6,isp,16532
6,6,1,6,isp,16538
6,6,1,6,isp,16539
6,6,1,6,isp,16540
6,6,1,6,isp,16556
6,6,1,6,isp,16564
6,6,1,6,isp,16569
6,6,1,6,isp,16570
6,6,1,6,isp,16571
6,6,1,6,isp,16572
6,6,1,6,isp,16597
6,6,1,6,isp,16598
6,6,1,6,isp,16599
6,6,1,6,isp,16631
6,6,1,6,isp,16632
6,6,1,6,isp,16633
6,6,1,6,isp,16654
6,6,1,6,isp,16674
6,6,1,6,isp,16675
6,6,1,6,isp,16676
6,6,1,6,isp,16715
6,6,1,6,isp,16723
6,6,1,6,isp,16773
6,6,1,6,isp,16774
6,6,1,6,isp,16775
6,6,1,6,isp,16776
6,6,1,6,isp,16788
6,6,1,6,isp,16804
6,6,1,6,isp,16805
6,6,1,6,isp,16806
6,6,1,6,isp,16814
6,6,1,6,isp,16822
6,6,1,6,isp,16823
6,6,1,6,isp,16824
6,6,1,6,isp,16832
6,6,1,6,isp,16859
6,6,1,6,isp,16860
6,6,1,6,isp,16861
6,6,1,6,isp,16885
6,6,1,6,isp,16886
6,6,1,6,isp,16887
6,6,1,6,isp,16900
6,6,1,6,isp,16938
6,6,1,6,isp,16939
6,6,1,6,isp,16940
6,6,1,6,isp,16941
6,6,1,6,isp,16955
6,6,1,6,isp,16956
6,6,1,6,isp,16957
6,6,1,6,isp,16977
6,6,1,6,isp,16985
6,6,1,6,isp,16986
6,6,1,6,isp,16987
6,6,1,6,isp,17047
6,6,1,6,isp,17061
6,6,1,6,isp,17090
6,6,1,6,isp,17105
6,6,1,6,isp,17115
6,6,1,6,isp,17133
6,6,1,6,isp,17140
6,6,1,6,isp,17171
6,6,1,6,isp,18980
6,6,1,6,isp,18981
6,6,1,6,isp,18982
6,6,1,6,isp,19007
6,6,1,6,isp,19008
6,6,1,6,isp,19009
6,6,1,6,isp,19010
6,6,1,6,isp,19011
6,6,1,6,isp,19012
6,6,1,6,isp,19013
6,6,1,6,isp,19044
6,6,1,6,isp,19045
6,6,1,6,isp,19046
6,6,1,6,isp,19069
6,6,1,6,isp,19070
6,6,1,6,isp,19071
6,6,1,6,isp,19083
6,6,1,6,isp,19084
6,6,1,6,isp,19085
6,6,1,6,isp,19143
6,6,1,6,isp,19144
6,6,1,6,isp,19145
6,6,1,6,isp,19153
6,6,1,6,isp,19154
6,6,1,6,isp,19155
6,6,1,6,isp,19164
6,6,1,6,isp,19165
6,6,1,6,isp,19166
6,6,1,6,isp,19255
6,6,1,6,isp,19287
6,6,1,6,isp,19296
6,6,1,6,isp,19297
6,6,1,6,isp,19298
6,6,1,6,isp,19299
6,6,1,6,isp,19313
6,6,1,6,isp,19314
6,6,1,6,isp,19315
6,6,1,6,isp,19330
6,6,1,6,isp,19354
6,6,1,6,isp,19401
6,6,1,6,isp,19431
6,6,1,6,isp,19432
6,6,1,6,isp,19433
6,6,1,6,isp,19452
6,6,1,6,isp,19453
6,6,1,6,isp,19454
6,6,1,6,isp,19462
6,6,1,6,isp,19487
6,6,1,6,isp,19493
6,6,1,6,isp,19541
6,6,1,6,isp,19542
6,6,1,6,isp,19543
6,6,1,6,isp,19569
6,6,1,6,isp,19570
6,6,1,6,isp,19571
6,6,1,6,isp,19572
6,6,1,6,isp,19573
6,6,1,6,isp,19574
6,6,1,6,isp,19614
6,6,1,6,isp,19635
6,6,1,6,isp,19685
6,6,1,6,isp,19686
6,6,1,6,isp,19687
6,6,1,6,isp,19690
6,6,1,6,isp,19691
6,6,1,6,isp,19692
6,6,1,6,isp,19703
6,6,1,6,isp,19704
6,6,1,6,isp,19705
6,6,1,6,isp,19711
6,6,1,6,isp,19712
6,6,1,6,isp,19713
6,6,1,6,isp,19717
6,6,1,6,isp,19729
6,6,1,6,isp,19755
6,6,1,6,isp,19756
6,6,1,6,isp,19757
6,6,1,6,isp,19804
6,6,1,6,isp,19849
6,6,1,6,isp,19856
6,6,1,6,isp,19869
6,6,1,6,isp,19870
6,6,1,6,isp,19871
6,6,1,6,isp,19924
6,6,1,6,isp,19935
6,6,1,6,isp,19941
6,6,1,6,isp,19942
6,6,1,6,isp,19943
6,6,1,6,isp,19944
6,6,1,6,isp,19945
6,6,1,6,isp,19950
6,6,1,6,isp,19951
6,6,1,6,isp,19952
6,6,1,6,isp,19966
6,6,1,6,isp,19967
6,6,1,6,isp,19968
6,6,1,6,isp,19979
6,6,1,6,isp,20006
6,6,1,6,isp,20007
6,6,1,6,isp,20008
6,6,1,6,isp,20112
6,6,1,6,isp,20113
6,6,1,6,isp,20114
6,6,1,6,isp,20116
6,6,1,6,isp,20117
6,6,1,6,isp,20118
6,6,1,6,isp,20146
6,6,1,6,isp,20162
6,6,1,6,isp,20163
6,6,1,6,isp,20164
6,6,1,6,isp,20181
6,6,1,6,isp,20182
6,6,1,6,isp,20183
6,6,1,6,isp,20218
6,6,1,6,isp,20219
6,6,1,6,isp,20220
6,6,1,6,isp,20228
6,6,1,6,isp,20245
6,6,1,6,isp,20260
6,6,1,6,isp,20287
6,6,1,6,isp,20288
6,6,1,6,isp,20289
6,6,1,6,isp,20299
6,6,1,6,isp,20381
6,6,1,6,isp,20382
